588,55400,5.195206875961301,.1479893124839077,10.32054010510805,316.5934407737234,132.542193767985,333.1162286392828
617,55400,5.2205149766675,.1398971388730938,22.05158376025855,44.359883985412,307.6555171731256,298.9202177364033
624,55400,5.238194551492527,.02243590107856154,18.18177266515106,342.7943202371693,181.3521170111111,270.1714017100437
659,55400,5.188275043333538,.1156253157477565,4.520926353022761,350.8636508691574,342.4073319593544,74.19285675935809
884,55600,5.1708580,0.1237098,8.92031,301.64343,335.12135,40.23763
911,55400,5.261579006321297,.0674082450836174,21.78025170575578,338.0189095390084,80.26346815417872,8.211905460755894
1143,55400,5.255366769987707,.09189103284553599,3.136701359699582,221.2865469827165,235.6649433721494,314.9028550112664
1172,55400,5.199741510410012,.1055939615986987,16.6750081495295,247.3779034762461,49.74433665403934,7.02424008531709
1173,55600,5.3096212,0.1386848,6.91333,283.89833,40.85445,333.92709
1208,55600,5.2413518,0.0924180,33.56189,48.55952,295.25231,336.34641
1404,55600,5.3014514,0.1143260,18.01167,332.97090,60.27817,36.32690
1437,55400,5.172713802364485,.04484570858491883,20.51269161745966,315.8246508255064,127.9653590735863,3.624650350039644
1583,55600,5.1154319,0.0537674,28.53918,221.37525,186.70010,36.30823
1647,55600,5.2313267,0.0227799,5.64524,240.36372,290.56868,254.18452
1749,55600,5.1572693,0.1100957,6.09265,340.97690,112.42496,330.52073
1867,55400,5.131873027440766,.04501664881525673,26.90766118579822,283.6991170303422,.5487784221963721,7.651018116728239
1868,55600,5.3140531,0.1102048,16.75794,197.82260,170.02245,67.88755
1869,55600,5.2546955,0.0655510,3.96925,44.10120,324.71490,46.16216
1870,55600,5.2532650,0.0334384,6.57447,176.29239,131.75489,0.68132
1871,55600,5.2705452,0.0345365,8.59103,145.76819,166.20010,330.41350
1872,55600,5.3092649,0.0492827,14.65000,188.80646,114.62390,19.07599
1873,55600,5.2471967,0.0908390,21.86046,197.90896,357.18314,106.54195
2146,55600,5.1949448,0.1027669,39.26456,131.32184,273.88622,20.88908
2148,55600,5.2083762,0.0586438,9.15309,176.59142,231.76272,27.63014
2207,55600,5.1358140,0.0149490,6.80845,159.14309,296.62149,221.09892
2223,55600,5.2196492,0.0176572,15.96681,220.91644,55.89677,47.69475
2241,55400,5.200511811840724,.06563377308962727,16.60888503626757,267.9809777493527,292.175253311398,80.00361691824396
2260,55600,5.1924829,0.0453640,17.78052,86.57429,321.21966,25.18998
2357,55600,5.2051428,0.0457436,2.66912,179.25383,75.71819,62.24449
2363,55600,5.1830619,0.0380733,32.15992,211.77028,54.87682,62.40856
2456,55400,5.130701673831693,.07584284970696072,13.90906687398248,327.4067905362295,94.88167328030659,348.2363515573015
2594,55600,5.0749724,0.0848961,5.53063,356.70362,280.34829,16.03375
2674,55600,5.1826147,0.0679425,1.85442,179.79434,40.33801,93.04960
2759,55400,5.176911653489445,.06506420214244965,21.9558815559602,171.234804756156,7.456720454223995,244.5150921277958
2797,55400,5.105070594855571,.08919235851662907,22.39533514290567,69.93161932328263,47.24942237403202,295.8666523537209
2893,55600,5.1647688,0.0765742,14.65106,108.76284,172.89036,13.79227
2895,55600,5.2374772,0.0499208,27.21520,133.97153,274.14998,269.15982
2920,55600,5.1109096,0.0284711,21.12237,230.95177,198.32846,358.04898
3063,55600,5.1949833,0.0589145,12.16983,287.88257,203.26661,314.03034
3240,55600,5.2436688,0.1278529,2.33292,296.28721,15.69637,350.13949
3317,55600,5.2190104,0.1280418,27.87412,135.93076,150.05300,30.26121
3391,55600,5.2985111,0.0838912,14.87582,341.14215,102.57647,350.72615
3451,55400,5.10472625255877,.07161614988128286,24.69584707859265,179.7318005504464,130.35958615941,358.8683207885085
3540,55400,5.260857614039636,.1167487208666882,23.31280902209887,26.43501396807893,115.3839569902536,287.1038664444631
3548,55400,5.1697326021526,.09037054433055793,8.072351774839946,43.55134489686902,26.4170672961567,4.590559182197134
3564,55600,5.2264135,0.0386096,15.49206,23.87407,199.26675,199.89037
3596,55600,5.1533273,0.0748327,23.55436,356.69599,65.90364,22.30427
3708,55600,5.2128901,0.1596422,13.37172,291.17430,57.10643,321.51712
3709,55600,5.2534742,0.0627337,19.61563,187.16659,247.10206,348.63411
3793,55400,5.200744911182727,.0900921880589222,20.92359190173106,200.5344670968399,261.5766019029982,323.6963308855653
3794,55600,5.1970308,0.1474280,6.06783,343.25844,35.44877,57.36805
3801,55600,5.3203812,0.0238994,28.50519,209.47009,205.63401,20.99318
4007,55600,5.1639470,0.0573625,11.01237,6.77598,76.56286,356.65081
4035,55400,5.282784212317467,.05768179617865768,12.13328183780165,233.7359263866476,197.1376945108782,346.0364401131574
4057,55600,5.2641415,0.1203740,2.87437,24.44736,58.49108,345.19407
4060,55400,5.256672264753062,.1559706776065429,16.15030127641227,168.295635487844,306.18018119,297.9633796403492
4063,55400,5.170972517431504,.1197046436830262,18.94674889602817,113.5250775639654,317.681568968716,350.8490809458542
4068,55600,5.1775654,0.0764245,17.54308,177.80633,314.73491,285.25181
4086,55600,5.2383773,0.1228480,21.72698,54.96180,356.10836,42.04467
4138,55600,5.1564959,0.0446224,2.09973,208.02560,165.70218,62.95223
4348,55600,5.2454946,0.0987736,7.95699,220.11891,159.29284,289.00898
4489,55600,5.2589284,0.0634297,22.17483,86.62399,7.33014,319.37302
4501,55600,5.1903332,0.0542727,8.30897,244.27264,178.97712,26.14297
4543,55600,5.1050647,0.0977546,14.72677,325.42136,84.43956,39.28367
4707,55600,5.1765300,0.1234110,7.10441,310.21404,65.28803,300.33981
4708,55600,5.2753393,0.0611263,6.97834,281.15182,103.19033,272.23830
4709,55400,5.220713439438734,.02278365530818184,25.47691265873364,253.2036761702306,79.45829821586136,340.2034470417801
4715,55600,5.1128494,0.0509732,18.65414,1.60858,345.12521,318.79742
4722,55600,5.2124635,0.1129125,8.81536,64.99563,314.76319,286.33786
4754,55600,5.2204049,0.0106721,12.33689,155.11288,185.09789,347.86225
4791,55600,5.1733447,0.0466588,25.95526,261.44794,163.21352,235.96775
4792,55600,5.2657923,0.0923813,9.33485,61.92123,283.41662,322.03777
4805,55600,5.2233842,0.0919993,12.00606,278.37180,89.98956,289.99805
4827,55600,5.1197103,0.0457977,7.70597,242.07034,167.24603,260.75820
4828,55600,5.1793895,0.0415686,14.89007,352.98637,127.35390,179.54005
4829,55600,5.1238063,0.0508507,8.61104,222.03611,120.46929,341.31873
4832,55600,5.2549650,0.1418080,19.06833,135.15479,208.85196,332.96925
4833,55600,5.2496915,0.0933494,34.69014,101.76584,280.46936,40.60100
4834,55600,5.2243383,0.1375753,28.45890,76.02550,351.68992,354.96583
4835,55600,5.1865101,0.2517457,19.56818,125.51150,354.60013,319.80053
4836,55600,5.1905259,0.1086327,19.41511,82.04842,33.36683,330.11658
4867,55600,5.1615771,0.0178045,27.16930,335.19933,281.74442,57.36236
4902,55600,5.2082476,0.0443121,9.07216,170.33154,270.69063,347.96935
4946,55600,5.3207914,0.0488316,21.85838,59.05586,205.16932,171.29878
5012,55600,5.2691200,0.0863670,4.99686,34.82357,334.23114,63.45862
5023,55600,5.1943144,0.0524506,11.76581,308.43973,87.62966,23.11868
5025,55400,5.204885064767302,.07664712576191258,11.02251539350583,347.8523933214501,73.30907591606993,348.2405946994242
5027,55600,5.3026029,0.0667477,31.44888,78.21826,344.28744,9.96805
5028,55600,5.2540775,0.1315923,21.49959,44.04151,11.06417,20.01844
5041,55600,5.1655291,0.0353429,10.59778,29.88622,103.23591,317.74613
5119,55600,5.1968581,0.1101859,15.95237,316.99284,16.41309,338.58908
5120,55600,5.2838735,0.1119331,24.98572,295.88070,23.81223,346.48219
5123,55600,5.2367272,0.1035243,8.52750,78.22384,31.24077,319.57697
5126,55600,5.2379682,0.0265321,29.86556,116.49717,349.94083,329.39170
5130,55600,5.2316690,0.0121346,15.72282,242.51828,108.88861,295.53735
5144,55600,5.2073928,0.2724190,8.90323,322.85535,331.32509,359.41657
5209,55600,5.1675610,0.0515921,9.06083,322.75303,103.86919,32.31340
5233,55600,5.1517338,0.0434957,3.37685,142.51251,44.46505,118.00986
5244,55600,5.1649434,0.0284757,6.15790,213.30029,128.51320,96.81116
5254,55600,5.2364425,0.1226593,24.19288,76.03004,343.10902,7.41006
5257,55600,5.1787390,0.0308952,2.86873,126.96889,88.60095,82.44918
5258,55600,5.2132364,0.0804950,5.90505,248.16765,228.59403,300.40500
5259,55600,5.1986365,0.0716529,15.92279,67.47860,200.24021,170.40283
5264,55600,5.2055476,0.1123449,33.57163,121.90279,358.54474,312.20097
5283,55600,5.1957072,0.1507077,17.48855,71.14575,355.85343,3.54465
5284,55600,5.2190933,0.0847720,20.22569,102.74934,342.46693,349.42035
5285,55600,5.1534114,0.0512719,25.19189,144.30831,256.90572,54.81084
5436,55600,5.1997642,0.0786356,7.43358,253.97640,219.95025,318.90540
5476,55600,5.1108159,0.0740071,13.70346,198.55288,96.00712,12.39722
5511,55600,5.2267484,0.1178916,11.18135,172.73293,120.59735,26.97223
5637,55600,5.1224629,0.1207113,22.47715,2.08552,330.58572,351.89181
5638,55600,5.2667385,0.1059488,10.90056,156.01394,92.44313,46.96084
5648,55600,5.1603414,0.1667610,22.69181,71.03267,268.78381,318.84901
5652,55600,5.2021591,0.0774673,1.89838,281.67180,108.29636,46.39003
5907,55600,5.1486621,0.0969394,1.92072,107.74978,141.43673,56.67478
6002,55600,5.2137779,0.0931316,15.56154,209.75526,158.15867,308.89414
6090,55600,5.3149595,0.0582297,20.18021,328.52924,73.71144,26.73069
6443,55600,5.2475085,0.1271439,9.49572,168.16616,199.17227,301.02864
6545,55600,5.1299299,0.0525410,11.99592,278.02758,147.47907,22.05687
6997,55600,5.1830585,0.1009800,19.11270,195.29098,58.12994,53.53131
6998,55600,5.1933976,0.0707783,1.72895,35.27275,259.46099,7.26753
7119,55600,5.1731660,0.1040747,19.28815,285.59234,122.52766,5.53907
7152,55600,5.1575514,0.0651422,3.71146,113.05232,306.70509,8.06578
7214,55600,5.1574482,0.0355386,13.47361,195.55914,215.42753,45.40423
7352,55600,5.1492590,0.0365325,8.17517,130.31519,128.29797,35.03496
7543,55600,5.1749507,0.0649388,14.08230,195.58131,206.76932,44.11949
7641,55600,5.2205194,0.0549113,34.69080,242.05523,226.97449,318.01588
7815,55600,5.2889936,0.0602333,20.34674,147.49381,218.80685,296.62088
8060,55600,5.1741375,0.0936470,7.09481,6.36492,33.09908,50.50808
8125,55600,5.1626364,0.0488380,13.13438,323.15590,57.62669,75.03019
8241,55600,5.1314527,0.0424969,4.34889,22.65638,265.40974,158.30188
8317,55600,5.2797932,0.0465851,0.94644,208.13349,116.09700,129.60770
9023,55600,5.2431425,0.0651489,23.89902,159.88724,159.69789,336.54516
9030,55600,5.2156210,0.0188398,4.23886,76.84953,0.99411,256.58826
9142,55600,5.1839575,0.1305322,12.79260,141.18194,173.62377,340.97802
9430,55600,5.2813368,0.0537577,1.00115,326.45440,311.37029,26.03674
9431,55600,5.1289538,0.0858361,21.32832,201.53189,185.45506,34.16703
9590,55600,5.1265166,0.0394552,6.65684,28.97877,186.66578,205.41742
9694,55600,5.1566260,0.0386470,4.93531,350.38664,63.33277,354.79127
9712,55600,5.2290625,0.1283501,8.46775,176.67032,273.35919,342.05455
9713,55600,5.1904764,0.0564542,4.15433,156.02813,312.61542,315.29337
9790,55600,5.2560495,0.0555349,5.91359,231.21123,151.88431,45.01372
9799,55600,5.1943100,0.0485199,30.51024,259.55471,115.49364,51.98115
9807,55600,5.2041424,0.1552432,4.97215,232.58855,196.33806,4.02767
9817,55600,5.2943652,0.0433935,9.16071,24.43508,81.39278,315.68216
9818,55600,5.2451461,0.0069241,7.48231,18.75346,108.99473,290.23759
9828,55600,5.1717692,0.0855334,3.21508,97.09250,19.00361,323.74993
9857,55600,5.1391418,0.0256465,19.62782,289.39745,6.29793,147.29024
9907,55600,5.3025932,0.0681474,8.14120,153.78503,263.23957,7.98826
10247,55600,5.2359273,0.0070151,4.19564,162.56709,322.32364,350.74329
10664,55600,5.1640255,0.0311673,8.58587,240.13456,231.10602,342.51607
10989,55600,5.1622295,0.0878644,10.58816,187.34396,206.47482,40.94634
11089,55600,5.2158967,0.0206551,6.92350,120.10749,16.23302,147.50744
11251,55600,5.1564488,0.0007722,4.20424,101.99922,98.13099,236.18202
11252,55600,5.1562280,0.0315422,5.85565,78.34804,329.46664,15.03562
11273,55600,5.2282961,0.0938744,1.41806,171.56274,56.37444,54.20882
11275,55600,5.1887729,0.0914182,25.16429,122.58263,217.15321,334.45749
11351,55600,5.2643642,0.0660240,11.56717,251.09475,159.69853,47.68162
11395,55400,5.212075371797575,.06729860231001716,24.13724456843515,213.2406064048112,118.642563678841,83.66613777249853
11396,55600,5.2096343,0.0647591,12.58464,195.68388,177.37327,61.01227
11397,55600,5.2234547,0.0634887,21.01636,261.24677,150.73271,53.72720
11428,55600,5.3152437,0.0145401,17.31620,3.33461,56.83724,23.14005
11429,55600,5.2905382,0.0321552,17.05988,6.44166,92.69034,317.04876
11487,55600,5.1473116,0.0493497,3.52765,342.38161,7.33901,318.84796
11488,55600,5.1467649,0.0376151,3.35379,140.72324,232.96764,306.10776
11509,55600,5.1791852,0.1439673,18.50891,214.72024,128.16918,325.07022
11552,55600,5.2239855,0.1542971,14.70169,138.59712,180.32335,8.63662
11554,55600,5.2522841,0.0638527,13.72102,128.15858,126.91963,68.89363
11663,55600,5.1464792,0.1277510,14.46596,226.01130,88.95452,346.21732
11668,55600,5.1831702,0.1428048,4.67799,20.11395,14.35667,26.09997
11869,55600,5.2540184,0.0429904,11.29810,149.65479,160.03569,352.34616
11887,55600,5.1853825,0.0930338,24.04629,242.64773,111.57033,314.48293
12052,55600,5.2607375,0.0687214,11.45316,219.77192,87.31061,342.42197
12054,55600,5.1260450,0.0650763,10.09903,44.52768,39.30616,4.47044
12126,55600,5.2325584,0.2086811,2.04364,351.06593,303.88950,5.27863
12238,55600,5.1675180,0.1250957,21.10471,227.57552,177.28650,27.38885
12242,55600,5.0999733,0.0681319,29.78884,222.65419,94.10246,354.29607
12444,55600,5.2550298,0.0717077,30.81300,213.20618,65.48116,26.32381
12649,55600,5.1417135,0.1488234,6.57727,337.65708,341.49235,353.64423
12658,55600,5.1414114,0.0582926,1.77788,111.88289,324.88384,17.18360
12714,55600,5.2165851,0.0368984,9.51280,298.91722,161.10837,345.47041
12916,55600,5.2021603,0.0232934,26.36117,219.50305,219.88708,329.33931
12917,55600,5.2250918,0.0935927,11.82754,204.38899,228.81543,342.12677
12921,55600,5.2403798,0.0941567,12.80020,160.22448,272.87718,359.97607
12929,55600,5.2177242,0.0406583,43.48837,200.23319,129.57940,359.52570
12972,55600,5.1443699,0.1520868,8.44624,40.53382,339.24693,49.23549
12973,55600,5.1345797,0.0585514,5.74238,358.24683,38.17300,25.17163
12974,55600,5.1788309,0.0523014,7.61082,15.18528,3.93127,53.86468
13060,55600,5.1758844,0.1237534,22.90765,280.51093,96.63236,41.11281
13062,55600,5.1389990,0.0122402,8.23723,91.03272,285.17894,83.24208
13181,55600,5.2118855,0.1370889,2.54725,11.02068,103.02227,322.05089
13182,55600,5.2422843,0.1129059,5.07253,303.08372,65.27007,55.71496
13183,55600,5.2057830,0.0900394,17.96535,8.04418,315.01238,117.98647
13184,55600,5.1520544,0.0492117,4.51592,227.46554,98.99494,119.40080
13185,55600,5.1826650,0.0557528,9.11512,4.36798,52.81959,20.65404
13229,55600,5.2319709,0.0745498,3.84383,343.04262,165.76135,303.76909
13230,55600,5.0593223,0.0624535,4.32930,53.82115,36.80372,348.45411
13323,55600,5.1427015,0.0940201,0.91458,182.43176,255.45537,332.76117
13331,55600,5.0814650,0.1106943,2.29254,284.83326,148.99175,349.09183
13353,55600,5.1650610,0.1344513,15.44413,41.94824,74.58748,318.06575
13362,55600,5.2074121,0.0290942,9.33671,57.98223,113.99485,249.80255
13366,55600,5.2279924,0.1055240,6.63604,96.29553,354.80891,339.10412
13372,55600,5.2254621,0.0486833,7.30649,96.68539,303.95042,39.51159
13379,55600,5.1444974,0.0663091,4.91753,89.54676,336.03561,10.76205
13383,55600,5.1351623,0.0658688,6.40276,252.22033,160.51572,32.05077
13385,55600,5.2242944,0.0452821,13.96735,157.14473,167.26184,112.70179
13387,55600,5.2195113,0.0963115,7.24322,356.01929,19.92066,49.98494
13402,55600,5.2355349,0.1216481,7.54197,160.92395,126.11808,34.45332
13463,55600,5.1683819,0.0081754,10.53414,323.58566,88.14269,32.16362
13475,55600,5.1800210,0.0754011,7.94111,353.49530,121.82663,314.26939
13650,55600,5.1916251,0.0980716,10.72668,206.85074,243.16433,5.89470
13694,55600,5.2247442,0.0710775,5.65007,249.81237,163.54834,55.43651
13780,55600,5.2044726,0.0981765,8.24525,25.30684,50.97985,339.02921
13782,55600,5.1729204,0.1345899,28.60582,150.16417,232.52087,53.28652
13790,55600,5.2585909,0.1126442,7.97602,67.24391,54.16751,319.55530
13862,55600,5.2911028,0.0862472,8.38784,132.20551,278.17938,16.65900
14235,55600,5.1135045,0.0856694,8.68392,41.38817,24.85075,18.38501
14268,55600,5.2663513,0.0914504,14.95375,284.61958,126.24368,5.81960
14518,55600,5.2657836,0.1460221,6.48001,179.11296,252.99809,2.12799
14690,55600,5.1953906,0.0320141,4.45133,1.49490,7.04064,70.92819
14707,55600,5.2001947,0.0419462,13.68050,156.11321,285.50307,24.46450
14791,55600,5.1379534,0.1621543,2.93848,194.79609,185.44885,54.37389
14792,55600,5.1563411,0.0843262,11.37794,154.80646,244.80329,43.68772
15033,55600,5.1704736,0.2040727,12.02915,258.41857,164.15053,11.81997
15094,55600,5.1463854,0.0967209,13.00775,50.32037,3.91125,35.21036
15398,55600,5.1293883,0.0266982,28.47133,189.61133,314.62971,284.44705
15436,55600,5.2081752,0.0455797,16.26553,253.42898,178.73482,0.33857
15440,55600,5.3014912,0.0234830,28.73597,120.56825,284.12612,25.95849
15442,55600,5.1836502,0.1690299,4.50993,110.37281,319.49133,2.83886
15502,55600,5.1401599,0.0152967,16.80912,308.71107,174.90394,172.33843
15521,55600,5.2253594,0.0698203,10.69012,10.41943,170.04235,262.95531
15527,55600,5.2171486,0.1533409,21.26894,173.78644,167.96488,89.70850
15529,55600,5.2519174,0.0250915,5.08613,169.55298,86.25936,183.39071
15535,55600,5.1625960,0.0853606,13.18726,155.13567,301.54523,344.81775
15536,55600,5.1904851,0.1443452,14.67562,192.72307,258.16227,349.81189
15539,55600,5.3450336,0.0455665,27.84329,108.91153,332.97984,330.69240
15651,55600,5.2674800,0.0416150,2.96593,45.30547,28.35970,27.10252
15663,55600,5.1793155,0.1055248,33.92027,12.07705,23.84171,44.69843
15913,55600,5.1999767,0.0611562,7.25215,49.07596,9.86851,8.64889
15977,55600,5.2006022,0.0483545,17.33008,209.57290,226.88493,217.99055
16070,55600,5.1238206,0.1253337,16.25701,300.91916,353.41085,19.33081
16099,55600,5.1867917,0.0828179,13.45164,96.39055,277.68676,56.86091
16152,55600,5.1205031,0.0967226,3.45909,64.14673,347.50920,23.21294
16428,55600,5.2376577,0.0703131,3.97078,340.00631,345.25097,334.44917
16560,55600,5.0670970,0.0403702,15.30300,100.74994,160.41268,36.91369
16667,55600,5.2104275,0.2001068,16.68881,96.59070,238.86739,326.84341
16956,55600,5.2499006,0.1133473,30.87721,137.53964,202.68377,314.47467
16974,55600,5.2053242,0.0699969,15.01800,241.59550,136.44131,43.27486
17171,55600,5.1405748,0.0833855,25.28595,317.99485,357.21186,351.82564
17172,55600,5.2016570,0.0591601,29.18674,135.25402,214.65583,332.03949
17314,55600,5.1763491,0.0749503,10.71680,353.79530,83.74163,224.78841
17351,55600,5.1678907,0.0979244,15.28786,2.93802,46.30179,15.97818
17365,55600,5.2667626,0.0786961,11.64659,252.14888,116.88114,307.14903
17414,55600,5.1327966,0.0326075,16.58670,153.66400,80.91441,73.74637
17415,55600,5.1621183,0.0480576,23.73563,160.33306,123.88322,15.43322
17416,55600,5.1187099,0.0613836,17.30277,164.46932,124.01798,22.17020
17417,55600,5.1731020,0.0842749,2.22182,112.00442,236.37445,316.86273
17418,55600,5.1984971,0.1609937,6.50188,197.62029,135.77184,325.91222
17419,55600,5.1692917,0.0667516,15.96924,45.66843,329.41504,311.31469
17420,55600,5.2176879,0.0835581,15.85111,59.30198,259.06323,340.93946
17421,55600,5.1499496,0.0987151,16.91973,32.14452,217.56055,53.02813
17423,55600,5.2318140,0.0931898,1.62051,158.68436,83.61626,59.63673
17424,55600,5.1936758,0.1584674,12.69482,170.14714,160.75037,341.26647
17442,55600,5.2665210,0.0472957,15.74744,31.36035,324.21873,301.41087
17492,55600,5.1137388,0.0713475,29.23831,89.11093,216.90359,22.69738
17874,55600,5.1939502,0.0460868,2.55199,45.99193,46.18693,26.47008
18037,55600,5.2551945,0.0839547,15.35860,114.46488,254.54062,294.68441
18046,55600,5.2208047,0.0584846,33.26782,164.63569,153.46118,343.77384
18054,55600,5.2085026,0.0167796,19.69385,124.89882,131.24951,68.33167
