a,e,i,om,w,ma
2.765348506018043,.07913825487621974,10.58682160714853,80.39319901972638,72.58981198193074,113.4104433863731
2.772153211365543,.2309995596581508,34.84090359779853,173.1294969268293,310.1509424754423,96.1482659817989
2.670091231443168,.2549812156307972,12.98210935763895,169.9113817075248,248.1080652287592,32.09608333623976
2.361912323243681,.08862258545936168,7.13406257854299,103.9096808087324,149.8373992529071,307.8010497902699
2.577103206053531,.1904176892585622,5.368843844478006,141.6442260593325,358.3534093287288,239.0455670144377
2.425640894242739,.2026188273976865,14.7522805553599,138.7401809082199,239.359742276094,331.7709355039646
2.38562464644027,.2305486838882123,5.523459271157244,259.6615730171386,145.1738605890069,4.631604099336017
2.201634937749143,.1568436976689951,5.888196234788878,110.9552804303705,285.2497783484484,309.2858720121024
2.386277314484993,.1223679884921362,5.574754240063174,68.94879160808303,6.266279944054387,141.4294807880693
